10000 25000
4189 4352 49
1134 8155 27
8789 9295 75
4299 6196 97
912 3705 29
2347 8068 83
1433 7081 30
3757 6155 73
7238 7972 98
2091 7203 60
2009 3323 80
5308 5646 87
9499 9983 61
1111 8070 85
8254 9400 71
2336 4022 68
5579 8457 91
3783 5650 79
1562 2779 39
6780 9053 93
414 3228 17
3446 9615 77
4349 9792 76
113 3490 60
3739 8392 83
718 7412 22
662 9621 97
9131 9415 87
5157 9802 38
5709 7631 44
2217 8137 86
7639 9186 94
7337 8368 15
4100 7628 45
7763 9622 31
1788 7915 5
4350 6350 51
510 2793 16
1231 4480 39
3387 3853 96
2158 8492 24
1317 7002 19
960 8258 48
2123 9732 32
1044 6261 8
4348 8356 8
2088 9532 88
6572 9034 89
2878 3110 15
5004 5921 7
6097 9159 77
2129 6430 88
456 586 100
2431 7996 22
3166 6560 19
667 8558 66
2625 2970 52
7101 9641 77
3827 8378 57
835 907 57
8779 9974 40
694 8146 54
3427 5917 36
2862 6167 24
1852 2099 15
5619 7357 64
3674 6308 51
1365 3537 79
1715 4074 60
3925 5973 12
6138 6358 84
1129 4086 28
4551 4626 19
1779 2892 47
2894 4244 3
3950 4631 8
4813 7244 3
132 2394 74
3925 9380 70
3061 9215 11
5173 9194 34
1747 2883 14
4621 5983 69
599 824 40
122 6550 26
5269 6696 34
414 863 82
2925 4926 37
7838 8593 10
3154 4006 70
1770 7412 16
4590 6466 49
701 3675 72
6637 9334 66
3477 4665 18
3774 6945 46
3579 6420 87
6708 8673 46
1869 9573 26
7072 7340 66
3652 5708 2
3114 6676 63
6369 9415 100
7632 8420 70
5080 9521 53
3812 5970 97
1389 2517 64
2068 2189 46
2493 4284 68
2023 2970 36
8020 8235 33
2371 9545 6
74 8001 9
2777 7997 72
451 9610 21
1320 7786 67
619 6611 63
1580 6381 44
2041 2641 100
88 399 73
3017 5725 97
6692 8761 22
5250 8953 85
4491 6898 72
4818 8012 51
1871 5342 50
1847 6567 37
611 6035 77
8909 9576 27
4805 9425 60
1569 1599 34
7664 9401 37
7422 9877 32
3593 7543 97
2235 4196 91
1027 9405 63
1031 8969 4
1265 5843 1
321 1591 47
1572 1874 98
5474 6156 70
1001 1554 89
1635 3975 96
5694 9140 85
865 9351 28
3133 6818 31
3482 6325 75
4290 7398 80
5571 7917 77
7119 9128 21
427 7434 13
6297 6781 14
7974 9963 98
2822 3160 100
1126 6285 32
270 3216 79
4093 9169 48
2875 7002 54
3255 8877 70
257 6275 80
145 2205 71
6371 7189 16
3689 5369 92
1737 3023 22
3705 6195 73
2026 9330 74
1968 3489 47
4934 5019 23
5285 8292 61
2595 8614 94
5841 9768 63
5726 5977 85
212 1054 59
7763 8769 14
481 8751 59
5407 8277 35
1530 2572 95
4127 8491 67
3073 8760 66
4126 7854 14
997 5433 81
1396 5448 61
3272 6342 55
6479 6572 92
4968 8526 59
1651 5213 52
3547 8591 74
3507 7674 65
4217 4358 58
4759 7215 9
3901 8891 96
2717 4337 19
1510 4818 33
3778 6591 4
4423 9992 28
1163 9186 94
1983 3824 86
6119 9834 68
2670 4855 84
6405 7464 75
2211 5976 4
445 9810 58
6389 6754 87
7427 9742 53
1219 9529 69
7175 9792 78
6585 8479 82
1535 2052 43
1236 7871 35
2754 4491 59
8606 9078 11
3233 5938 61
3887 7787 59
2819 9193 36
5499 5963 100
705 5410 28
68 5615 36
1903 6421 48
4189 8523 41
2072 7757 14
2058 3616 88
8510 9306 2
3048 5133 20
60 5213 74
2845 9349 21
3596 4965 90
2665 6864 82
833 6300 43
3469 4606 85
3771 4361 45
6313 7702 14
1396 6433 71
1852 8822 10
1994 5711 88
2911 6843 13
1753 2912 55
1778 3317 50
5007 5616 31
7640 8543 66
7863 8537 4
2892 6356 79
4847 5240 23
3826 8686 4
1454 7847 91
5051 9255 55
931 9138 56
1485 5707 22
240 4177 6
2017 9272 98
1620 7638 46
2255 8899 28
7104 9702 37
529 3907 94
3429 5498 50
4032 7006 70
4120 6336 82
3357 8062 99
190 6102 9
5236 8105 80
4147 7139 45
7898 9674 69
3622 5201 87
5726 7440 74
3395 8911 44
4762 7509 1
4286 5122 80
9915 9992 61
2421 8235 4
2902 5558 62
513 3823 45
6997 9994 50
3230 7088 24
7655 8029 51
3249 5330 11
632 1961 31
3619 6176 12
4787 4867 8
309 6758 61
6246 7631 40
1408 1955 74
1127 3938 80
1406 5624 56
6037 8645 90
2962 9194 3
2686 5717 27
5082 9242 95
362 8693 67
5678 9899 24
5538 6249 76
437 3837 5
3723 4502 40
6827 9633 38
4909 8133 44
4092 8680 22
6039 9056 87
1225 9311 71
5787 9247 69
1711 9563 71
3022 7149 28
2552 3747 88
5473 7691 9
1334 8547 64
61 8245 62
513 1491 22
4200 7197 54
1349 2325 1
6069 9932 31
308 4908 51
2061 6875 51
8879 9700 57
2122 9571 59
1919 4619 37
2230 8751 54
1281 9295 59
4741 7445 75
4045 6355 82
2217 4888 19
4151 8632 28
7055 9090 67
1210 4157 29
1726 3528 81
1333 4041 87
3913 5515 89
5707 5802 24
6735 8486 84
193 8390 6
3374 7529 100
4507 8803 41
62 4445 21
5342 7844 97
3360 4349 29
3115 5320 1
1071 7530 60
4503 7950 66
2793 9318 23
2508 7170 98
1197 7788 3
4513 5187 7
2357 8745 55
1481 7720 88
4863 6262 68
6868 9384 20
6088 9179 44
3408 3818 82
1667 8199 38
4951 5528 22
8227 8539 89
3464 6339 62
793 1617 75
2685 8872 31
210 7650 76
2495 5936 66
6611 8047 53
3671 8238 79
1251 3494 88
7710 7865 31
728 1685 77
2090 7138 68
6648 9417 87
2444 3874 72
2553 7635 88
1914 6140 61
5710 7583 26
1949 2324 6
1623 9844 23
6233 9238 9
3186 4426 54
5861 6697 5
1074 1965 67
1338 4123 30
7378 7426 66
4820 9181 64
1831 7717 75
8251 8939 82
2056 6097 81
2298 2745 62
1132 3298 100
6027 7121 4
4788 7840 94
5203 5366 15
1833 8704 58
2550 4397 15
3551 8046 32
6729 6769 81
1411 6886 27
2008 2730 21
2667 6565 89
1058 4801 7
5410 8586 43
1986 3469 25
2443 3699 61
2307 9202 20
2171 7295 29
490 4445 47
2838 5306 36
4381 7361 47
4714 7002 98
750 6729 44
1730 3291 19
5662 7320 70
8671 8993 55
4747 7260 29
2498 5054 18
609 932 50
3056 4732 89
4454 6583 74
1069 5405 76
6630 9838 45
2921 4284 23
92 7400 20
7337 8427 63
8473 9315 63
1959 8770 71
1800 7790 8
4353 6268 68
2244 7855 66
5145 7731 4
2838 6585 17
171 6429 100
6322 7283 69
3193 8788 13
2589 3566 48
5056 7092 35
7402 9553 29
2750 8532 49
4316 8609 10
7494 8428 32
4036 9588 77
6862 8522 20
8881 9884 11
4574 9556 62
1610 3462 33
4388 5744 16
2081 5509 2
7339 9146 85
5981 6051 91
643 5530 46
303 655 39
2297 3600 39
3889 9619 9
1313 7565 15
554 9742 17
659 5856 79
695 4551 53
679 6082 3
4936 8768 75
3560 5353 4
481 6856 17
1941 8677 90
689 7986 2
3336 7562 8
482 2702 19
1630 2183 42
4618 6559 2
6399 7017 70
8642 9783 46
4636 7471 99
3053 4498 66
4807 9183 79
155 6373 2
8078 9474 22
8380 8455 69
2958 4831 62
5350 6184 14
3291 9784 55
1074 3954 6
359 7103 8
5021 7346 80
2205 4318 82
2091 8681 37
3651 7028 15
9344 9899 19
4110 5166 29
3033 3861 54
3295 4545 39
1747 2386 99
2091 4887 18
4846 9024 47
774 9366 27
5915 9385 56
2929 3246 91
34 9937 88
1725 5343 79
3566 4575 19
5481 5748 100
1142 3862 88
1496 7825 10
4242 4508 45
9696 9993 71
8129 9214 6
1879 7929 50
5492 9018 52
2771 9680 40
3839 7309 58
3329 5185 2
2356 5357 62
1187 9337 82
6308 7942 79
4874 5930 22
3416 6064 47
1420 6687 13
1701 7674 51
3854 4323 73
95 9385 64
366 4583 83
6317 8496 19
4128 5798 100
3438 5184 20
778 6458 71
3325 7515 9
5369 6161 47
3080 5781 70
1319 2451 59
4463 8808 99
4322 7183 21
2178 3219 6
1531 6236 1
222 6380 54
858 7209 43
2098 9043 83
168 8028 10
347 6697 73
2770 2924 9
3114 6238 77
6922 9122 77
2908 3752 81
6490 9491 17
1155 4891 72
317 336 64
377 8304 83
9139 9380 55
7442 9317 60
1191 3731 44
173 1053 27
5494 9323 83
729 2334 43
3976 8214 95
3587 3755 36
6049 6258 4
1593 7489 69
5402 6481 99
77 6259 75
2098 2923 22
6267 8093 15
2856 4279 66
4792 8433 67
1477 9233 20
3360 6468 3
2454 6931 14
7087 7229 29
2468 4532 56
466 3693 3
5939 7997 6
696 6470 97
3953 7711 2
1808 3064 86
155 6723 77
2553 9745 53
6623 7675 11
2866 7731 40
3163 7947 31
2923 3481 26
3293 4862 89
2112 8443 45
7177 8884 72
9115 9618 50
703 6565 52
2463 8119 51
6647 9600 77
5224 9998 65
2033 8856 20
2848 8318 26
5968 7436 81
3457 9730 84
781 1089 17
7788 9022 4
2491 4542 91
2954 6662 43
2003 5830 20
1600 8274 90
4355 7070 25
3515 8259 71
2867 7600 16
4569 8534 52
979 1115 27
2399 8076 25
1124 9750 1
194 4697 66
740 5543 8
835 2220 11
2072 9275 18
4553 7555 40
4829 7082 58
4525 7826 78
2880 7242 27
1430 4262 62
4960 5340 13
9019 9354 29
5246 8234 78
3995 6404 97
1294 9629 37
3471 5708 89
3077 9001 28
2195 2617 48
4847 5395 79
706 6318 51
2777 8362 53
4652 9019 66
957 3348 1
30 4971 66
4082 7824 100
802 2083 44
18 5746 59
3787 4146 7
8413 9509 8
4868 6651 22
7214 7984 78
6782 9660 79
3838 8330 63
1189 6975 53
7190 8344 56
5501 6775 43
4241 9362 83
3010 4697 89
210 2514 45
879 8581 96
7299 8750 22
2468 4650 20
493 5154 12
734 3852 7
434 8206 11
7343 7558 43
16 9240 12
6374 9615 57
5295 9137 7
163 8719 29
4714 8830 10
7 6464 67
3471 9623 6
2451 2918 89
6939 7029 27
1152 8397 77
4078 4795 29
1460 5545 83
2584 5580 93
9326 9911 53
764 8216 78
743 3028 20
5182 7433 96
4676 8514 91
3491 5370 12
2805 9351 90
1315 6200 10
256 9997 62
996 8823 79
3649 6067 18
5051 8607 59
2849 5023 7
6144 9903 21
2807 7997 24
2666 3183 38
489 5521 95
2479 8073 65
645 7997 33
2245 3528 58
1374 6293 91
7656 9076 37
1433 4762 87
6413 9971 59
5604 7413 9
1339 1631 96
1826 9422 23
7132 9907 4
1196 3838 18
418 5744 38
1875 4722 99
2794 4913 92
302 6555 15
3934 7996 54
2344 4808 24
4805 5018 70
1376 1823 82
4172 9674 86
158 8691 16
4783 7534 55
6599 9620 83
6802 6887 97
13 2722 16
6110 7040 88
8134 8316 100
811 5769 34
5449 9884 39
2447 4136 70
3047 7420 25
5224 9316 97
749 7489 92
6599 9962 13
6078 6446 12
852 3978 15
1149 3980 54
2050 7692 66
4788 9170 24
7282 7821 31
3336 6230 76
3986 7623 87
5711 8139 46
8195 8686 57
688 7441 52
3398 9156 10
6032 8675 28
1308 2134 87
338 5841 54
5729 8901 20
5828 8351 12
3883 5830 30
4675 9455 81
8434 9836 7
3755 4916 84
1050 1124 72
2804 8393 11
429 5549 85
3149 8198 14
1521 4964 81
7033 7131 84
7877 9535 41
5461 6557 32
2390 6889 76
2498 8931 29
7120 8447 4
2309 4393 86
3208 5084 84
3136 3806 55
4997 8648 98
6656 7425 92
3617 6386 40
5852 6530 69
1527 3631 68
2314 8790 97
416 4706 5
1914 7259 51
7793 7914 32
3087 7036 1
7473 9059 9
2683 7652 38
6489 7151 39
8498 9192 86
7278 7704 43
3936 6630 73
1245 1541 39
1972 6521 23
748 5691 21
4467 5085 83
6133 7702 57
88 5782 49
359 1012 50
8129 8306 20
6578 9039 73
2732 2874 73
3754 6723 58
600 1683 67
5349 8400 79
3087 3498 43
807 1239 30
3628 6990 42
5654 6870 100
6323 6523 91
3633 5913 8
1462 4445 35
6527 9204 14
1262 9611 14
1280 6528 52
5338 8500 72
7525 9170 59
4602 6652 11
4558 8305 63
420 9045 34
1774 6761 66
1567 6465 72
662 7869 53
91 701 31
2909 8182 88
2738 6837 42
4469 7315 66
593 8585 85
2555 8110 89
2439 8481 7
925 1951 26
2424 7130 37
278 5683 38
2072 7235 33
1437 2264 41
1086 7905 96
272 7248 68
3497 5321 5
222 7147 49
2376 5540 6
3796 4762 23
56 165 53
2780 8205 86
648 888 91
84 5130 71
558 2682 87
2619 5099 98
8445 9559 23
2690 6617 91
1163 3090 83
70 9895 15
88 9831 47
1237 4662 53
3001 6821 2
253 5984 64
8294 9561 49
2265 8242 63
5804 6330 31
1737 6031 29
1733 8698 26
6181 9211 33
1925 3105 25
2512 4967 53
1074 4695 16
3874 9776 31
6213 9770 41
6854 9768 68
630 1819 54
996 8113 84
4436 6303 94
4939 9398 99
731 7556 56
3304 5657 65
647 7139 84
937 7118 89
3944 7223 51
8066 9576 23
1948 8215 74
3063 8631 88
6797 7647 13
3509 9760 43
4693 7895 79
1894 8949 59
4632 9615 83
4438 5537 8
3859 9843 2
7287 8497 12
2554 6323 40
276 7412 32
6727 7929 64
767 7063 35
579 6800 19
5306 5455 37
6611 8092 55
534 8630 1
2994 3423 16
4218 8486 15
2580 7535 56
1319 4962 39
4063 9372 13
2164 3677 42
2874 9139 74
3470 5671 14
4067 4476 83
1967 9002 76
4003 9309 2
2531 7902 4
3553 8549 5
2060 4049 47
4139 7419 83
800 4772 8
410 7216 30
3194 4633 74
4728 5043 91
835 1407 13
533 6928 43
2351 3315 65
2020 9151 93
7738 7827 77
1023 1898 43
4672 4700 4
6342 8171 44
4552 5066 32
2894 7432 62
3545 4348 53
2806 8601 7
4326 8498 86
2442 7530 56
3321 4453 96
5240 5485 58
1853 4772 68
2946 9664 75
1659 2310 9
1092 7216 26
7471 9980 83
87 9792 93
412 1499 16
6998 8171 64
1085 1604 60
511 8672 37
3416 4892 79
6523 7250 2
6583 6819 92
1610 8635 22
513 2602 8
7797 9432 17
7216 8127 85
326 5834 99
3797 9954 4
1073 5599 16
454 1527 5
266 6842 32
5362 7518 42
1021 1713 73
3846 5906 31
1866 6817 33
347 2290 59
1182 1561 3
4737 9931 47
6294 9154 100
4274 5753 49
4907 9445 32
64 5075 94
1048 4360 18
5003 9334 4
2216 2312 100
7465 7955 80
4765 7195 14
3135 6002 83
1719 9821 3
1123 2375 34
7931 7996 91
2240 6391 40
5026 6727 83
5937 9075 6
9283 9566 4
2087 9928 7
2831 5440 4
5693 7800 51
2753 4543 50
6122 7871 44
1771 7496 30
4137 8502 78
2133 3460 79
6683 9955 59
2337 3647 37
3182 5148 79
5483 7345 59
1379 9964 4
1992 4823 12
2515 9799 3
690 4104 81
2370 2428 34
2791 7626 18
5850 9488 37
5587 8689 87
2249 6999 57
1906 8125 73
1837 9284 81
2927 8602 29
691 2933 92
646 5235 53
1217 8236 65
1545 3907 30
3430 4405 38
3883 4064 42
1259 7222 98
5723 6184 38
1351 7446 75
5652 6819 30
6471 9529 81
966 7802 56
3203 4548 39
7301 9123 38
3281 4744 11
6117 9855 27
5613 7875 18
9119 9171 91
593 6952 57
203 9718 21
6262 7502 2
3437 6193 34
3537 5251 28
5855 9879 75
1158 5878 27
2549 2574 3
4859 8474 1
4938 7217 75
6732 9085 77
6094 7959 82
4009 8709 31
1794 3357 63
3373 5297 21
9813 9969 98
1496 8307 79
6903 8234 43
960 5113 45
5510 9783 48
1228 9879 61
2231 5918 96
9115 9989 80
357 4628 50
288 1758 16
5381 9469 1
290 2258 56
5249 9755 30
3757 4027 45
960 4517 11
4598 6014 17
6601 7770 85
477 2718 80
2616 4315 100
6425 7603 99
6786 9053 51
529 3993 78
2211 8989 7
3875 9753 23
3792 9385 79
3008 3915 7
2923 7291 44
2008 8412 97
3797 4790 22
1126 9004 16
1685 5735 11
6679 7960 69
7034 9787 96
2851 5645 57
5620 7019 48
542 8540 21
687 9501 15
4699 8502 10
2396 5093 23
4731 7250 70
3561 8829 100
5219 9616 66
6264 7721 25
5031 7701 84
2909 4178 71
2270 4259 22
5919 9356 50
1457 3765 66
5306 9585 28
7523 8391 32
3464 3931 92
909 8875 65
443 7676 15
5834 7912 70
2318 4837 22
374 1104 58
2512 9394 40
5765 6372 78
525 535 44
2280 6471 6
84 3368 56
7004 8991 27
2631 8021 52
2694 4840 85
3174 4159 22
1201 5504 23
6048 7236 47
7255 9416 81
6954 7212 15
1522 2013 20
415 5901 60
2103 5089 24
1288 4208 52
6093 7050 67
216 7378 75
4049 4572 11
2833 7104 6
3302 9910 77
4440 8981 2
3012 8222 95
410 1529 60
5733 8707 70
4492 6690 2
2030 2655 40
6777 7481 48
2601 3723 6
2733 4818 96
7338 8898 83
2513 8402 39
546 6123 97
3092 4491 6
6408 8148 2
5353 6858 91
2422 8871 46
4375 8949 84
8927 9175 97
6403 8548 46
4894 6433 36
4234 9444 96
3385 4931 43
5310 9953 60
1754 6798 9
1480 3244 50
5577 8778 10
4181 6143 30
4882 6578 24
135 2684 74
5034 7490 39
842 3812 83
7733 8540 49
393 3318 63
4353 5000 50
2877 2946 86
638 5182 34
901 4195 100
1480 5325 51
8901 9970 49
7750 8862 21
2194 3680 14
4187 5977 30
4011 5501 59
1589 6565 39
110 8035 30
225 1183 64
4402 9014 14
282 9761 1
2269 2270 3
1884 3895 61
837 6872 2
733 2967 59
2691 5222 51
5392 6009 60
2883 6279 40
4255 6079 88
1297 4550 42
3938 7356 75
1933 4390 30
717 9223 82
1581 4050 56
1837 4765 73
9589 9845 85
6054 7190 34
852 928 22
798 2942 13
8 1626 98
2685 7175 2
8338 9166 18
1679 2401 96
1697 9768 34
6930 6987 4
519 2658 60
2905 4791 70
3263 9835 11
3240 8278 65
4329 9124 88
2111 7391 52
3214 3390 94
4745 7652 8
2053 3970 63
1688 3464 4
4535 8688 2
1304 3961 87
975 9195 27
3084 7440 53
885 2707 33
528 6955 94
2626 2790 37
5011 9424 13
5707 7184 37
6361 9360 67
1509 2175 7
794 2932 75
2090 2122 6
534 5850 97
7432 7573 35
5942 7972 71
2591 4055 89
4283 8158 40
2635 7410 81
4292 6475 8
3523 4632 77
5075 5727 51
1882 4033 50
4062 5940 60
1897 8982 8
237 6536 37
2902 4646 86
5268 5413 41
3866 7334 80
6884 7151 35
5590 6508 98
5955 7765 32
618 896 86
4241 5157 13
641 1060 54
2180 8727 70
4119 7829 35
5029 5589 58
4511 7552 54
1524 1555 55
3320 6716 82
1108 8354 51
5613 9583 7
2885 5852 19
3500 6286 50
114 5775 16
7128 9850 61
5753 6650 71
3571 3875 18
736 6366 60
6099 7551 53
4886 7138 14
1502 3503 11
6906 9174 33
1291 2327 11
2540 5616 96
6489 7580 85
9143 9503 87
4833 7390 8
5169 7079 14
3381 5513 62
752 7706 67
1888 7588 71
887 3056 85
1576 5377 81
4891 8645 41
316 1206 38
5038 6944 3
1597 8953 17
860 4894 18
3200 7119 81
7725 7907 71
3137 5555 64
7910 9112 28
2650 3890 7
4075 6047 47
1014 2830 100
2771 6223 98
1144 1603 12
3032 5506 73
369 9178 30
4218 6099 84
744 2457 52
356 5683 26
176 5001 45
5017 5879 27
1745 3653 13
2583 3390 64
756 8182 53
1955 5057 33
4087 6338 53
4164 9868 42
3220 9672 20
5619 9376 31
637 6845 99
2691 8082 39
4083 4844 69
4989 8973 40
1457 5469 23
837 5009 57
2223 7829 34
2990 6456 98
3081 3708 35
4778 8623 63
3273 5264 24
721 5593 69
1494 4893 61
3227 5890 27
2744 6527 97
5516 6561 42
3378 5305 3
642 4726 96
1902 8207 23
5847 8737 87
1756 4026 57
6246 6734 37
785 5765 72
8236 8596 79
5025 9449 20
5820 7104 73
1734 5295 54
3156 8919 25
81 7179 21
2358 7474 26
5366 6442 81
1398 7825 76
5552 8778 71
712 9735 52
5019 7589 3
1503 7476 5
1405 5497 97
2891 4691 79
5837 8416 67
1385 1802 69
2861 3292 86
303 3603 27
3077 6376 53
1941 5103 81
1775 3626 55
5517 9970 31
1582 5245 63
357 3619 91
2140 6737 7
867 2230 31
1135 4628 75
6786 8725 18
8203 9120 46
5901 6439 63
3426 9599 67
1762 7208 15
853 5852 21
2384 8131 48
1632 7993 35
2358 3531 3
3886 9384 78
5901 6700 77
3924 6230 41
1309 1512 47
6698 8400 3
1845 2238 22
1349 3151 81
2133 2182 36
4191 4254 84
2635 8647 86
1902 2480 19
1870 7678 74
2546 8093 92
8675 9128 66
2126 2332 4
452 2376 79
8082 9487 20
3876 4540 5
441 7426 12
3666 8392 66
3144 7547 52
694 5976 5
5615 8532 38
2111 6931 3
55 2171 75
2714 4236 62
1432 8093 72
694 9426 88
23 3707 89
8881 9093 51
1096 2871 97
414 1012 90
1886 4598 14
6579 7821 1
3355 6911 95
7103 8926 94
3065 5955 21
1172 3746 74
1480 2228 1
330 725 70
6182 7724 91
2187 9117 38
3338 7145 21
3155 9192 18
960 3899 74
2359 6474 98
872 7084 60
3051 8611 47
3918 8621 68
4426 8687 31
1231 6731 63
3241 4882 88
813 842 17
5234 8151 51
47 118 35
1584 2551 35
1804 8632 70
5509 7849 96
1752 1768 74
3360 6325 18
5161 5237 33
5918 9033 59
1806 3576 93
2802 7633 33
4153 5101 18
2554 7947 58
1065 2936 91
8224 8456 8
7899 9618 63
4114 9988 35
624 1655 97
1571 5159 64
5030 6641 23
360 9592 78
6011 9268 56
1136 7838 26
1434 9596 23
704 3081 63
1877 2892 60
3750 9285 57
48 69 47
7865 8792 35
6267 8281 31
348 9257 1
6423 7586 8
2959 7832 22
1749 6920 49
3871 7244 12
455 2014 68
5918 7999 14
4916 8870 20
6902 8479 9
5397 6765 15
1323 3807 6
1420 8678 33
7199 8364 91
309 7690 87
1932 3946 96
2414 6114 47
5545 7014 92
1604 1714 80
528 4322 56
181 7665 95
7468 9909 59
2056 3758 71
5197 8375 6
3978 4427 58
1111 9660 53
5481 9768 42
2708 9473 2
2671 9855 12
6121 6506 73
8289 9479 91
6939 8770 7
656 7344 90
2360 8718 58
2295 8700 25
4390 5729 78
3175 6671 21
334 4325 22
646 8640 14
4033 4069 21
3964 4175 33
5700 8780 13
1564 6459 94
434 863 40
2622 3980 85
1712 5797 43
7089 9607 9
5968 6233 1
1313 2494 4
2917 9157 77
3855 8306 27
1249 2653 65
6328 7893 59
6053 9962 20
1049 1650 75
3189 5975 54
620 689 46
3084 9789 57
3835 9311 65
2242 8442 37
6129 6902 88
2895 4231 87
3268 7007 78
1736 4549 49
5278 6854 1
2692 5692 77
2066 3567 11
991 4549 61
8163 9776 6
935 7810 30
4021 5209 71
2318 5969 27
3050 4033 53
456 956 91
850 6353 4
3169 8303 1
3003 8491 16
7729 9392 7
1182 8999 89
2791 5562 97
2266 6944 17
3066 6494 93
3000 3917 30
1747 5379 7
2204 8594 31
1298 9710 27
3805 7395 36
5893 9221 56
2817 5559 74
1393 3549 9
7178 9719 72
5243 5919 38
1810 4844 18
4212 6068 20
2255 6834 62
1519 6095 59
8234 9503 24
1621 6844 34
3464 6986 6
3050 6450 88
3816 5129 3
3581 7736 71
3195 4453 20
627 6241 69
2222 4151 22
4276 8227 82
5022 5507 100
2924 8282 86
1064 9077 31
2385 5919 6
1880 6506 76
1862 3399 33
2842 9018 32
6222 9223 60
5793 7325 45
197 4189 96
5462 7578 87
3509 3926 86
5186 7230 85
1267 1700 31
8635 9254 90
297 4089 31
2806 8734 96
4783 7102 20
2382 6200 50
4893 8683 69
7652 8696 2
7769 9026 44
5837 7188 98
2249 7021 81
3402 9747 96
5944 8014 46
3131 5156 36
1829 5019 4
1217 8426 80
835 7751 57
4422 6865 46
5990 7034 60
1231 6774 48
637 5928 45
1992 5675 17
1614 4818 91
3536 4855 98
2691 3369 54
800 4680 35
2305 7006 62
1479 5573 42
4074 4672 38
2025 5388 88
537 637 17
713 4879 100
5575 5625 30
2260 8466 96
6092 7068 71
6885 9250 42
3366 4856 26
3371 8650 98
2705 6624 98
677 3187 82
379 778 33
2611 7432 55
544 9333 51
4539 6355 77
6136 7183 88
382 2262 76
3101 3340 36
2861 4360 90
2644 4200 70
4041 4419 94
669 3221 9
631 2467 15
708 2304 62
7622 8484 95
3918 4511 69
4571 7736 63
2491 5817 29
6881 8715 57
4461 7078 80
1555 9977 45
3326 4243 90
2701 3828 79
474 1843 72
523 5651 25
341 5204 58
6079 9565 55
6640 8549 77
6990 9285 18
2717 2835 79
2696 4711 20
224 8533 46
1792 8148 94
168 9985 16
944 4277 70
3808 9924 8
96 1086 71
2276 9471 53
8420 9771 95
667 8045 20
4873 8913 19
7055 8997 16
6785 9168 75
4138 4329 28
1027 2073 99
881 1633 8
1099 8118 51
5760 5796 93
55 9874 97
387 8396 45
1206 6157 87
5835 7174 8
1858 7354 80
6424 7035 92
1375 7565 47
3370 6740 32
3110 7823 82
1128 2721 42
6402 6689 17
3167 6619 33
8243 9174 53
5353 8888 74
2875 5888 57
914 2816 73
161 2487 76
4728 9446 58
4121 9062 42
563 2587 63
4025 6760 94
3776 8994 5
6594 8583 58
5838 9843 80
5681 8638 57
9055 9592 100
1099 7515 32
5368 6592 63
940 7016 52
1252 6534 59
1304 4880 75
2085 2927 26
6166 6784 72
47 8546 40
213 8790 39
442 4166 28
8452 8982 29
5443 6402 69
2359 4026 56
1865 8885 81
5205 9804 7
8951 9978 87
7802 8276 36
4272 6219 2
4372 7587 45
5354 6755 16
2505 4060 93
802 5796 49
4662 6470 35
1235 4371 38
4991 5458 13
5094 6502 45
4710 6687 9
4625 8276 83
2346 2799 72
1393 1495 17
6611 7102 73
1406 8660 100
6248 6291 53
1326 7223 65
2920 5561 56
167 8184 25
167 2111 87
127 1474 61
6609 7927 67
6007 6221 80
3075 9275 66
91 4701 31
436 888 26
443 1964 73
158 7082 75
1324 8190 63
471 4094 75
6068 6104 3
4006 5246 10
6266 6559 85
4993 7561 48
2917 9500 61
8391 9845 39
65 813 96
284 8732 27
2780 8201 15
6124 8351 38
1770 6838 16
4353 9374 55
4620 7553 56
1765 2316 65
3749 6968 74
573 3887 73
4753 9924 62
3252 4739 49
3373 7017 89
3710 5397 17
207 7188 4
6018 6026 19
619 5559 87
29 8613 59
1881 2692 39
1027 1938 40
1336 9368 30
4992 7265 95
4658 7833 7
8781 8942 67
3147 6371 91
6532 7579 57
973 9862 96
3577 8828 44
9635 9972 47
546 9954 10
6212 6644 86
2931 9748 84
3988 4048 94
1643 9360 65
1522 3490 19
9134 9799 23
1457 4666 27
763 3018 21
3082 7918 16
6326 9190 92
7599 9487 1
4912 5228 24
2551 9988 42
4373 7830 8
846 8537 62
271 3434 56
8022 9513 7
3809 3836 1
6778 8115 78
6601 8592 2
443 6408 43
7562 8272 29
5445 9495 90
2259 3241 46
369 2697 33
3 6942 41
3568 9209 88
1456 8999 14
799 9323 6
414 8469 19
647 3654 51
1384 4826 35
4698 8081 10
6761 7110 94
522 3772 56
1000 4527 33
5833 9863 24
632 9353 36
1631 5062 42
3269 5234 68
6270 9654 40
7268 9027 49
861 3427 22
2589 7001 71
3450 8654 80
5436 7242 95
86 9764 18
953 9711 49
1550 9012 21
1081 6770 49
2730 4506 37
7608 9560 100
